time_ms,x,y,z,yaw_deg,sp_x,sp_y,sp_z,sp_yaw_deg
11564.66,-0.446163,-0.316045,0.006748,0.0000,-0.485410,-0.352671,0.000000,0.0000
11570.07,-0.447013,-0.317244,0.006743,0.0000,-0.485410,-0.352671,0.000000,0.0000
11575.45,-0.448003,-0.318452,0.006713,0.0000,-0.485410,-0.352671,0.000000,0.0000
11581.10,-0.448003,-0.318452,0.006713,0.0000,-0.485410,-0.352671,0.000000,0.0000
11586.57,-0.448930,-0.319660,0.006702,0.0000,-0.485410,-0.352671,0.000000,0.0000
11591.93,-0.449916,-0.320848,0.006664,0.0000,-0.485410,-0.352671,0.000000,0.0000
11597.33,-0.449916,-0.320848,0.006664,0.0000,-0.485410,-0.352671,0.000000,0.0000
11602.71,-0.450928,-0.322025,0.006665,0.0000,-0.485410,-0.352671,0.000000,0.0000
11608.21,-0.451824,-0.323103,0.006636,0.0000,-0.485410,-0.352671,0.000000,0.0000
11613.67,-0.451824,-0.323103,0.006636,0.0000,-0.485410,-0.352671,0.000000,0.0000
11619.17,-0.452953,-0.324230,0.006589,0.0000,-0.485410,-0.352671,0.000000,0.0000
11624.48,-0.452953,-0.324230,0.006589,0.0000,-0.485410,-0.352671,0.000000,0.0000
11629.91,-0.453994,-0.325256,0.006577,0.0000,-0.485410,-0.352671,0.000000,0.0000
11635.24,-0.455115,-0.326277,0.006560,0.0000,-0.485410,-0.352671,0.000000,0.0000
11640.66,-0.455115,-0.326277,0.006560,0.0000,-0.485410,-0.352671,0.000000,0.0000
11646.00,-0.456224,-0.327236,0.006577,0.0000,-0.485410,-0.352671,0.000000,0.0000
11651.32,-0.457328,-0.328261,0.006584,0.0000,-0.485410,-0.352671,0.000000,0.0000
11656.66,-0.457328,-0.328261,0.006584,0.0000,-0.485410,-0.352671,0.000000,0.0000
11662.01,-0.458434,-0.329254,0.006569,0.0000,-0.485410,-0.352671,0.000000,0.0000
11667.52,-0.459667,-0.330095,0.006571,0.0000,-0.485410,-0.352671,0.000000,0.0000
11672.86,-0.459667,-0.330095,0.006571,0.0000,-0.485410,-0.352671,0.000000,0.0000
11678.23,-0.460734,-0.331008,0.006522,0.0000,-0.485410,-0.352671,0.000000,0.0000
11683.78,-0.461921,-0.331963,0.006495,0.0000,-0.030902,-0.095106,0.000000,0.0000
11689.14,-0.461921,-0.331963,0.006495,0.0000,-0.030902,-0.095106,0.000000,0.0000
11694.48,-0.463006,-0.332731,0.006494,0.0000,-0.030902,-0.095106,0.000000,0.0000
11699.91,-0.464289,-0.333616,0.006507,0.0000,-0.030902,-0.095106,0.000000,0.0000
11705.32,-0.464289,-0.333616,0.006507,0.0000,-0.030902,-0.095106,0.000000,0.0000
11710.65,-0.465478,-0.334283,0.006534,0.0000,-0.030902,-0.095106,0.000000,0.0000
11716.02,-0.465478,-0.334283,0.006534,0.0000,-0.030902,-0.095106,0.000000,0.0000
11721.80,-0.466652,-0.334990,0.006543,0.0000,-0.030902,-0.095106,0.000000,0.0000
11727.13,-0.467814,-0.335821,0.006496,0.0000,-0.030902,-0.095106,0.000000,0.0000
11732.43,-0.467814,-0.335821,0.006496,0.0000,-0.030902,-0.095106,0.000000,0.0000
11737.75,-0.469067,-0.336391,0.006465,0.0000,-0.030902,-0.095106,0.000000,0.0000
11743.10,-0.470164,-0.336960,0.006508,0.0000,-0.030902,-0.095106,0.000000,0.0000
11748.44,-0.470164,-0.336960,0.006508,0.0000,-0.030902,-0.095106,0.000000,0.0000
11753.94,-0.471250,-0.337535,0.006512,0.0000,-0.030902,-0.095106,0.000000,0.0000
11759.35,-0.472382,-0.337916,0.006433,0.0000,-0.030902,-0.095106,0.000000,0.0000
11764.83,-0.472382,-0.337916,0.006433,0.0000,-0.030902,-0.095106,0.000000,0.0000
11770.15,-0.473352,-0.338327,0.006551,0.0000,-0.030902,-0.095106,0.000000,0.0000
11775.72,-0.474404,-0.338643,0.006528,0.0000,-0.030902,-0.095106,0.000000,0.0000
11781.04,-0.474404,-0.338643,0.006528,0.0000,-0.030902,-0.095106,0.000000,0.0000
11787.08,-0.475392,-0.338850,0.006495,0.0000,-0.030902,-0.095106,0.000000,0.0000
11792.73,-0.476396,-0.339049,0.006496,0.0000,-0.030902,-0.095106,0.000000,0.0000
11798.18,-0.476396,-0.339049,0.006496,0.0000,-0.030902,-0.095106,0.000000,0.0000
11803.58,-0.477294,-0.339184,0.006430,0.0000,-0.030902,-0.095106,0.000000,0.0000
11809.20,-0.478221,-0.339241,0.006382,0.0000,-0.030902,-0.095106,0.000000,0.0000
11814.57,-0.478221,-0.339241,0.006382,0.0000,-0.030902,-0.095106,0.000000,0.0000
11819.90,-0.479081,-0.339223,0.006376,0.0000,-0.030902,-0.095106,0.000000,0.0000
11825.25,-0.479925,-0.339054,0.006330,0.0000,-0.030902,-0.095106,0.000000,0.0000
11830.60,-0.479925,-0.339054,0.006330,0.0000,-0.030902,-0.095106,0.000000,0.0000
11835.94,-0.480701,-0.338896,0.006245,0.0000,-0.030902,-0.095106,0.000000,0.0000
11841.36,-0.481430,-0.338704,0.006158,0.0000,-0.030902,-0.095106,0.000000,0.0000
11846.85,-0.481430,-0.338704,0.006158,0.0000,-0.030902,-0.095106,0.000000,0.0000
11852.30,-0.482140,-0.338384,0.006063,0.0000,-0.030902,-0.095106,0.000000,0.0000
11857.69,-0.482140,-0.338384,0.006063,0.0000,-0.030902,-0.095106,0.000000,0.0000
11863.03,-0.482770,-0.337989,0.006009,0.0000,-0.030902,-0.095106,0.000000,0.0000
11869.06,-0.483295,-0.337557,0.005945,0.0000,-0.030902,-0.095106,0.000000,0.0000
11874.39,-0.483295,-0.337557,0.005945,0.0000,-0.030902,-0.095106,0.000000,0.0000
11879.73,-0.483766,-0.337024,0.005852,0.0000,-0.030902,-0.095106,0.000000,0.0000
11885.30,-0.484206,-0.336365,0.005752,0.0000,-0.030902,-0.095106,0.000000,0.0000
11890.71,-0.484206,-0.336365,0.005752,0.0000,-0.030902,-0.095106,0.000000,0.0000
11896.11,-0.484539,-0.335632,0.005650,0.0000,-0.030902,-0.095106,0.000000,0.0000
11901.67,-0.484871,-0.334755,0.005544,0.0000,-0.030902,-0.095106,0.000000,0.0000
11907.04,-0.484871,-0.334755,0.005544,0.0000,-0.030902,-0.095106,0.000000,0.0000
11912.36,-0.485119,-0.333833,0.005450,0.0000,-0.030902,-0.095106,0.000000,0.0000
11917.71,-0.485298,-0.332762,0.005292,0.0000,-0.030902,-0.095106,0.000000,0.0000
11923.05,-0.485298,-0.332762,0.005292,0.0000,-0.030902,-0.095106,0.000000,0.0000
11928.39,-0.485353,-0.331617,0.005138,0.0000,-0.030902,-0.095106,0.000000,0.0000
11933.74,-0.485284,-0.330358,0.004958,0.0000,-0.030902,-0.095106,0.000000,0.0000
11939.08,-0.485284,-0.330358,0.004958,0.0000,-0.030902,-0.095106,0.000000,0.0000
11944.50,-0.485194,-0.329012,0.004861,0.0000,-0.030902,-0.095106,0.000000,0.0000
11950.37,-0.485006,-0.327587,0.004675,0.0000,-0.030902,-0.095106,0.000000,0.0000
11955.74,-0.485006,-0.327587,0.004675,0.0000,-0.030902,-0.095106,0.000000,0.0000
11961.21,-0.484734,-0.326018,0.004569,0.0000,-0.030902,-0.095106,0.000000,0.0000
11966.69,-0.484318,-0.324297,0.004431,0.0000,-0.030902,-0.095106,0.000000,0.0000
11972.07,-0.484318,-0.324297,0.004431,0.0000,-0.030902,-0.095106,0.000000,0.0000
11977.37,-0.483902,-0.322574,0.004276,0.0000,-0.030902,-0.095106,0.000000,0.0000
11982.71,-0.483902,-0.322574,0.004276,0.0000,-0.030902,-0.095106,0.000000,0.0000
11988.06,-0.483282,-0.320671,0.004153,0.0000,-0.030902,-0.095106,0.000000,0.0000
11993.52,-0.482635,-0.318615,0.003976,0.0000,-0.030902,-0.095106,0.000000,0.0000
11998.88,-0.482635,-0.318615,0.003976,0.0000,-0.030902,-0.095106,0.000000,0.0000
12004.21,-0.481977,-0.316539,0.003820,0.0000,-0.030902,-0.095106,0.000000,0.0000
12009.58,-0.481135,-0.314344,0.003704,0.0000,-0.030902,-0.095106,0.000000,0.0000
12014.93,-0.481135,-0.314344,0.003704,0.0000,-0.030902,-0.095106,0.000000,0.0000
12020.24,-0.480273,-0.312092,0.003564,0.0000,-0.030902,-0.095106,0.000000,0.0000
12025.80,-0.479269,-0.309698,0.003453,0.0000,-0.030902,-0.095106,0.000000,0.0000
12031.56,-0.479269,-0.309698,0.003453,0.0000,-0.030902,-0.095106,0.000000,0.0000
12036.90,-0.478257,-0.307247,0.003346,0.0000,-0.030902,-0.095106,0.000000,0.0000
12042.54,-0.477110,-0.304820,0.003185,0.0000,-0.030902,-0.095106,0.000000,0.0000
12047.90,-0.477110,-0.304820,0.003185,0.0000,-0.030902,-0.095106,0.000000,0.0000
12053.30,-0.475856,-0.302267,0.003086,0.0000,-0.030902,-0.095106,0.000000,0.0000
12058.64,-0.474596,-0.299571,0.002980,0.0000,-0.030902,-0.095106,0.000000,0.0000
12064.00,-0.474596,-0.299571,0.002980,0.0000,-0.030902,-0.095106,0.000000,0.0000
12069.61,-0.473261,-0.296868,0.002930,0.0000,-0.030902,-0.095106,0.000000,0.0000
12075.00,-0.471772,-0.294077,0.002848,0.0000,-0.030902,-0.095106,0.000000,0.0000
12080.48,-0.471772,-0.294077,0.002848,0.0000,-0.030902,-0.095106,0.000000,0.0000
12085.81,-0.470195,-0.291210,0.002838,0.0000,-0.030902,-0.095106,0.000000,0.0000
12091.18,-0.470195,-0.291210,0.002838,0.0000,-0.030902,-0.095106,0.000000,0.0000
12096.48,-0.468625,-0.288212,0.002878,0.0000,-0.030902,-0.095106,0.000000,0.0000
12101.89,-0.466939,-0.285192,0.002917,0.0000,-0.030902,-0.095106,0.000000,0.0000
12107.23,-0.466939,-0.285192,0.002917,0.0000,-0.030902,-0.095106,0.000000,0.0000
12112.84,-0.465093,-0.282089,0.002930,0.0000,-0.030902,-0.095106,0.000000,0.0000
12118.44,-0.463196,-0.278881,0.002944,0.0000,-0.030902,-0.095106,0.000000,0.0000
12123.82,-0.463196,-0.278881,0.002944,0.0000,-0.030902,-0.095106,0.000000,0.0000
12129.22,-0.461230,-0.275714,0.002957,0.0000,-0.030902,-0.095106,0.000000,0.0000
12135.25,-0.459135,-0.272482,0.002960,0.0000,-0.030902,-0.095106,0.000000,0.0000
12140.67,-0.459135,-0.272482,0.002960,0.0000,-0.030902,-0.095106,0.000000,0.0000
12146.02,-0.457056,-0.269193,0.003012,0.0000,-0.030902,-0.095106,0.000000,0.0000
12151.83,-0.454927,-0.265813,0.003021,0.0000,-0.030902,-0.095106,0.000000,0.0000
12157.18,-0.454927,-0.265813,0.003021,0.0000,-0.030902,-0.095106,0.000000,0.0000
12162.59,-0.452653,-0.262358,0.003127,0.0000,-0.030902,-0.095106,0.000000,0.0000
12167.93,-0.450311,-0.258932,0.003198,0.0000,-0.030902,-0.095106,0.000000,0.0000
12173.30,-0.450311,-0.258932,0.003198,0.0000,-0.030902,-0.095106,0.000000,0.0000
12178.64,-0.447851,-0.255483,0.003334,0.0000,-0.030902,-0.095106,0.000000,0.0000
12184.20,-0.445347,-0.251967,0.003390,0.0000,-0.030902,-0.095106,0.000000,0.0000
12189.57,-0.445347,-0.251967,0.003390,0.0000,-0.030902,-0.095106,0.000000,0.0000
12194.95,-0.442826,-0.248493,0.003552,0.0000,-0.030902,-0.095106,0.000000,0.0000
12200.30,-0.442826,-0.248493,0.003552,0.0000,-0.030902,-0.095106,0.000000,0.0000
12205.92,-0.440208,-0.244968,0.003696,0.0000,-0.030902,-0.095106,0.000000,0.0000
12211.48,-0.437528,-0.241443,0.003822,0.0000,-0.030902,-0.095106,0.000000,0.0000
12216.51,-0.437528,-0.241443,0.003822,0.0000,-0.030902,-0.095106,0.000000,0.0000
12221.91,-0.434877,-0.237939,0.003972,0.0000,-0.030902,-0.095106,0.000000,0.0000
12227.30,-0.432133,-0.234447,0.004147,0.0000,-0.030902,-0.095106,0.000000,0.0000
12232.65,-0.432133,-0.234447,0.004147,0.0000,-0.030902,-0.095106,0.000000,0.0000
12237.98,-0.429308,-0.230893,0.004317,0.0000,-0.030902,-0.095106,0.000000,0.0000
12243.45,-0.426561,-0.227427,0.004488,0.0000,-0.030902,-0.095106,0.000000,0.0000
12248.81,-0.426561,-0.227427,0.004488,0.0000,-0.030902,-0.095106,0.000000,0.0000
12254.19,-0.423708,-0.223883,0.004691,0.0000,-0.030902,-0.095106,0.000000,0.0000
12259.48,-0.420703,-0.220338,0.004827,0.0000,-0.030902,-0.095106,0.000000,0.0000
12264.82,-0.420703,-0.220338,0.004827,0.0000,-0.030902,-0.095106,0.000000,0.0000
12270.15,-0.417731,-0.216764,0.005055,0.0000,-0.030902,-0.095106,0.000000,0.0000
12275.51,-0.414704,-0.213262,0.005161,0.0000,-0.030902,-0.095106,0.000000,0.0000
12280.85,-0.414704,-0.213262,0.005161,0.0000,-0.030902,-0.095106,0.000000,0.0000
12286.20,-0.411673,-0.209894,0.005360,0.0000,-0.030902,-0.095106,0.000000,0.0000
12291.57,-0.408689,-0.206445,0.005495,0.0000,-0.030902,-0.095106,0.000000,0.0000
12296.95,-0.408689,-0.206445,0.005495,0.0000,-0.030902,-0.095106,0.000000,0.0000
12302.30,-0.405643,-0.203047,0.005705,0.0000,-0.030902,-0.095106,0.000000,0.0000
12307.66,-0.405643,-0.203047,0.005705,0.0000,-0.030902,-0.095106,0.000000,0.0000
12313.00,-0.402439,-0.199584,0.005838,0.0000,-0.030902,-0.095106,0.000000,0.0000
12318.84,-0.399381,-0.196322,0.006029,0.0000,-0.030902,-0.095106,0.000000,0.0000
12324.24,-0.399381,-0.196322,0.006029,0.0000,-0.030902,-0.095106,0.000000,0.0000
12329.57,-0.396124,-0.193034,0.006125,0.0000,-0.030902,-0.095106,0.000000,0.0000
12334.96,-0.393016,-0.189801,0.006279,0.0000,-0.030902,-0.095106,0.000000,0.0000
12340.30,-0.393016,-0.189801,0.006279,0.0000,-0.030902,-0.095106,0.000000,0.0000
12345.75,-0.389761,-0.186565,0.006381,0.0000,-0.030902,-0.095106,0.000000,0.0000
12351.09,-0.386624,-0.183456,0.006524,0.0000,-0.030902,-0.095106,0.000000,0.0000
12356.43,-0.386624,-0.183456,0.006524,0.0000,-0.030902,-0.095106,0.000000,0.0000
12361.76,-0.383395,-0.180422,0.006634,0.0000,-0.030902,-0.095106,0.000000,0.0000
12367.15,-0.380197,-0.177362,0.006765,0.0000,-0.030902,-0.095106,0.000000,0.0000
12372.60,-0.380197,-0.177362,0.006765,0.0000,-0.030902,-0.095106,0.000000,0.0000
12377.95,-0.377076,-0.174372,0.006850,0.0000,-0.030902,-0.095106,0.000000,0.0000
12383.34,-0.373794,-0.171501,0.006944,0.0000,-0.030902,-0.095106,0.000000,0.0000
12388.74,-0.373794,-0.171501,0.006944,0.0000,-0.030902,-0.095106,0.000000,0.0000
12394.21,-0.370668,-0.168636,0.007024,0.0000,-0.030902,-0.095106,0.000000,0.0000
12399.58,-0.370668,-0.168636,0.007024,0.0000,-0.030902,-0.095106,0.000000,0.0000
12405.10,-0.367407,-0.165852,0.007121,0.0000,-0.030902,-0.095106,0.000000,0.0000
12410.51,-0.364181,-0.163158,0.007155,0.0000,-0.030902,-0.095106,0.000000,0.0000
12415.86,-0.364181,-0.163158,0.007155,0.0000,-0.030902,-0.095106,0.000000,0.0000
12421.01,-0.360979,-0.160504,0.007261,0.0000,-0.030902,-0.095106,0.000000,0.0000
12426.46,-0.357730,-0.157958,0.007276,0.0000,-0.030902,-0.095106,0.000000,0.0000
12431.80,-0.357730,-0.157958,0.007276,0.0000,-0.030902,-0.095106,0.000000,0.0000
12437.38,-0.354481,-0.155458,0.007351,0.0000,-0.030902,-0.095106,0.000000,0.0000
12442.84,-0.351292,-0.153070,0.007324,0.0000,-0.030902,-0.095106,0.000000,0.0000
12448.18,-0.351292,-0.153070,0.007324,0.0000,-0.030902,-0.095106,0.000000,0.0000
12453.54,-0.348146,-0.150758,0.007343,0.0000,-0.030902,-0.095106,0.000000,0.0000
12458.95,-0.344950,-0.148463,0.007310,0.0000,-0.030902,-0.095106,0.000000,0.0000
12464.51,-0.344950,-0.148463,0.007310,0.0000,-0.030902,-0.095106,0.000000,0.0000
12469.92,-0.341767,-0.146235,0.007273,0.0000,-0.030902,-0.095106,0.000000,0.0000
12475.30,-0.338656,-0.144100,0.007206,0.0000,-0.030902,-0.095106,0.000000,0.0000
12480.66,-0.338656,-0.144100,0.007206,0.0000,-0.030902,-0.095106,0.000000,0.0000
12486.25,-0.335588,-0.142115,0.007176,0.0000,-0.030902,-0.095106,0.000000,0.0000
12491.58,-0.335588,-0.142115,0.007176,0.0000,-0.030902,-0.095106,0.000000,0.0000
12497.16,-0.332445,-0.140199,0.007088,0.0000,-0.030902,-0.095106,0.000000,0.0000
12502.57,-0.329351,-0.138295,0.007031,0.0000,-0.030902,-0.095106,0.000000,0.0000
12507.91,-0.329351,-0.138295,0.007031,0.0000,-0.030902,-0.095106,0.000000,0.0000
12513.44,-0.326323,-0.136489,0.006979,0.0000,-0.030902,-0.095106,0.000000,0.0000
12518.83,-0.323317,-0.134767,0.006899,0.0000,-0.030902,-0.095106,0.000000,0.0000
12524.78,-0.320292,-0.133116,0.006867,0.0000,-0.030902,-0.095106,0.000000,0.0000
12530.24,-0.320292,-0.133116,0.006867,0.0000,-0.030902,-0.095106,0.000000,0.0000
12535.58,-0.317251,-0.131585,0.006817,0.0000,-0.030902,-0.095106,0.000000,0.0000
12540.93,-0.317251,-0.131585,0.006817,0.0000,-0.030902,-0.095106,0.000000,0.0000
12546.24,-0.314349,-0.130118,0.006810,0.0000,-0.030902,-0.095106,0.000000,0.0000
12551.58,-0.311416,-0.128759,0.006726,0.0000,-0.030902,-0.095106,0.000000,0.0000
12556.91,-0.311416,-0.128759,0.006726,0.0000,-0.030902,-0.095106,0.000000,0.0000
12562.30,-0.308444,-0.127486,0.006716,0.0000,-0.030902,-0.095106,0.000000,0.0000
12567.68,-0.305643,-0.126302,0.006688,0.0000,-0.030902,-0.095106,0.000000,0.0000
12573.01,-0.305643,-0.126302,0.006688,0.0000,-0.030902,-0.095106,0.000000,0.0000
12578.36,-0.302789,-0.125110,0.006621,0.0000,-0.030902,-0.095106,0.000000,0.0000
12583.72,-0.300027,-0.123978,0.006594,0.0000,-0.030902,-0.095106,0.000000,0.0000
12589.11,-0.300027,-0.123978,0.006594,0.0000,-0.030902,-0.095106,0.000000,0.0000
12594.42,-0.297286,-0.122942,0.006563,0.0000,-0.030902,-0.095106,0.000000,0.0000
12599.82,-0.297286,-0.122942,0.006563,0.0000,-0.030902,-0.095106,0.000000,0.0000
12605.26,-0.294522,-0.122027,0.006465,0.0000,-0.030902,-0.095106,0.000000,0.0000
12610.62,-0.291852,-0.121147,0.006520,0.0000,-0.030902,-0.095106,0.000000,0.0000
12615.98,-0.291852,-0.121147,0.006520,0.0000,-0.030902,-0.095106,0.000000,0.0000
12621.32,-0.289171,-0.120326,0.006482,0.0000,-0.030902,-0.095106,0.000000,0.0000
12626.98,-0.286508,-0.119582,0.006470,0.0000,-0.030902,-0.095106,0.000000,0.0000
12632.30,-0.286508,-0.119582,0.006470,0.0000,-0.030902,-0.095106,0.000000,0.0000
12637.62,-0.283953,-0.118874,0.006507,0.0000,-0.030902,-0.095106,0.000000,0.0000
12643.05,-0.281474,-0.118269,0.006515,0.0000,-0.030902,-0.095106,0.000000,0.0000
12648.36,-0.281474,-0.118269,0.006515,0.0000,-0.030902,-0.095106,0.000000,0.0000
12653.75,-0.278990,-0.117695,0.006582,0.0000,-0.030902,-0.095106,0.000000,0.0000
12659.31,-0.276520,-0.117153,0.006534,0.0000,-0.030902,-0.095106,0.000000,0.0000
12664.69,-0.276520,-0.117153,0.006534,0.0000,-0.030902,-0.095106,0.000000,0.0000
12670.22,-0.274168,-0.116723,0.006574,0.0000,-0.030902,-0.095106,0.000000,0.0000
12675.58,-0.271838,-0.116308,0.006622,0.0000,-0.030902,-0.095106,0.000000,0.0000
12680.96,-0.271838,-0.116308,0.006622,0.0000,-0.030902,-0.095106,0.000000,0.0000
12686.33,-0.269485,-0.115931,0.006649,0.0000,-0.030902,-0.095106,0.000000,0.0000
12691.68,-0.267220,-0.115666,0.006677,0.0000,-0.030902,-0.095106,0.000000,0.0000
12697.01,-0.267220,-0.115666,0.006677,0.0000,-0.030902,-0.095106,0.000000,0.0000
12702.30,-0.264938,-0.115299,0.006767,0.0000,-0.030902,-0.095106,0.000000,0.0000
12707.68,-0.264938,-0.115299,0.006767,0.0000,-0.030902,-0.095106,0.000000,0.0000
12713.02,-0.262745,-0.115092,0.006807,0.0000,-0.030902,-0.095106,0.000000,0.0000
12718.55,-0.260565,-0.114861,0.006836,0.0000,-0.030902,-0.095106,0.000000,0.0000
12723.89,-0.260565,-0.114861,0.006836,0.0000,-0.030902,-0.095106,0.000000,0.0000
12729.91,-0.258350,-0.114681,0.006848,0.0000,-0.030902,-0.095106,0.000000,0.0000
12735.38,-0.256199,-0.114493,0.006925,0.0000,-0.030902,-0.095106,0.000000,0.0000
12740.70,-0.256199,-0.114493,0.006925,0.0000,-0.030902,-0.095106,0.000000,0.0000
12746.04,-0.254184,-0.114418,0.006939,0.0000,-0.030902,-0.095106,0.000000,0.0000
12751.41,-0.252180,-0.114325,0.007012,0.0000,-0.030902,-0.095106,0.000000,0.0000
12756.73,-0.252180,-0.114325,0.007012,0.0000,-0.030902,-0.095106,0.000000,0.0000
12762.07,-0.250200,-0.114214,0.007074,0.0000,-0.030902,-0.095106,0.000000,0.0000
12767.63,-0.248264,-0.114107,0.007123,0.0000,-0.030902,-0.095106,0.000000,0.0000
12772.97,-0.248264,-0.114107,0.007123,0.0000,-0.030902,-0.095106,0.000000,0.0000
12778.31,-0.246382,-0.114120,0.007138,0.0000,-0.030902,-0.095106,0.000000,0.0000
12783.62,-0.244461,-0.114107,0.007181,0.0000,-0.030902,-0.095106,0.000000,0.0000
12788.98,-0.244461,-0.114107,0.007181,0.0000,-0.030902,-0.095106,0.000000,0.0000
12794.50,-0.242598,-0.114078,0.007187,0.0000,-0.030902,-0.095106,0.000000,0.0000
12799.81,-0.242598,-0.114078,0.007187,0.0000,-0.030902,-0.095106,0.000000,0.0000
12805.12,-0.240798,-0.114041,0.007219,0.0000,-0.030902,-0.095106,0.000000,0.0000
12810.80,-0.238974,-0.114093,0.007305,0.0000,-0.030902,-0.095106,0.000000,0.0000
12816.11,-0.238974,-0.114093,0.007305,0.0000,-0.030902,-0.095106,0.000000,0.0000
12821.44,-0.237283,-0.114056,0.007391,0.0000,-0.030902,-0.095106,0.000000,0.0000
12826.95,-0.235544,-0.114094,0.007371,0.0000,-0.030902,-0.095106,0.000000,0.0000
12832.24,-0.235544,-0.114094,0.007371,0.0000,-0.030902,-0.095106,0.000000,0.0000
12837.56,-0.233820,-0.114083,0.007420,0.0000,-0.030902,-0.095106,0.000000,0.0000
12842.91,-0.232229,-0.114045,0.007410,0.0000,-0.030902,-0.095106,0.000000,0.0000
12848.37,-0.232229,-0.114045,0.007410,0.0000,-0.030902,-0.095106,0.000000,0.0000
12853.94,-0.230563,-0.114045,0.007368,0.0000,-0.030902,-0.095106,0.000000,0.0000
12859.34,-0.228969,-0.113978,0.007356,0.0000,-0.030902,-0.095106,0.000000,0.0000
12864.82,-0.228969,-0.113978,0.007356,0.0000,-0.030902,-0.095106,0.000000,0.0000
12870.24,-0.227399,-0.114032,0.007413,0.0000,-0.030902,-0.095106,0.000000,0.0000
12875.68,-0.225900,-0.113934,0.007360,0.0000,-0.030902,-0.095106,0.000000,0.0000
12881.03,-0.225900,-0.113934,0.007360,0.0000,-0.030902,-0.095106,0.000000,0.0000
12886.30,-0.224352,-0.113894,0.007426,0.0000,-0.030902,-0.095106,0.000000,0.0000
12891.66,-0.222888,-0.113766,0.007398,0.0000,-0.030902,-0.095106,0.000000,0.0000
12896.98,-0.222888,-0.113766,0.007398,0.0000,-0.030902,-0.095106,0.000000,0.0000
12902.30,-0.221450,-0.113693,0.007331,0.0000,-0.030902,-0.095106,0.000000,0.0000
12907.61,-0.221450,-0.113693,0.007331,0.0000,-0.030902,-0.095106,0.000000,0.0000
12913.47,-0.220034,-0.113542,0.007345,0.0000,-0.030902,-0.095106,0.000000,0.0000
12918.78,-0.218576,-0.113394,0.007298,0.0000,-0.030902,-0.095106,0.000000,0.0000
12924.12,-0.218576,-0.113394,0.007298,0.0000,-0.030902,-0.095106,0.000000,0.0000
12929.43,-0.217237,-0.113221,0.007283,0.0000,-0.030902,-0.095106,0.000000,0.0000
12934.77,-0.215826,-0.112989,0.007226,0.0000,-0.030902,-0.095106,0.000000,0.0000
12940.08,-0.215826,-0.112989,0.007226,0.0000,-0.030902,-0.095106,0.000000,0.0000
12945.43,-0.214446,-0.112738,0.007195,0.0000,-0.030902,-0.095106,0.000000,0.0000
12950.77,-0.213148,-0.112584,0.007175,0.0000,-0.030902,-0.095106,0.000000,0.0000
12956.11,-0.213148,-0.112584,0.007175,0.0000,-0.030902,-0.095106,0.000000,0.0000
12961.42,-0.211710,-0.112233,0.007077,0.0000,-0.030902,-0.095106,0.000000,0.0000
12966.75,-0.210393,-0.111962,0.006992,0.0000,-0.030902,-0.095106,0.000000,0.0000
12972.08,-0.210393,-0.111962,0.006992,0.0000,-0.030902,-0.095106,0.000000,0.0000
12977.35,-0.209028,-0.111629,0.007022,0.0000,-0.030902,-0.095106,0.000000,0.0000
12982.68,-0.209028,-0.111629,0.007022,0.0000,-0.030902,-0.095106,0.000000,0.0000
12988.01,-0.207615,-0.111305,0.006917,0.0000,-0.030902,-0.095106,0.000000,0.0000
12993.45,-0.206301,-0.110937,0.006866,0.0000,-0.030902,-0.095106,0.000000,0.0000
12998.76,-0.206301,-0.110937,0.006866,0.0000,-0.030902,-0.095106,0.000000,0.0000
13004.18,-0.204912,-0.110520,0.006849,0.0000,-0.030902,-0.095106,0.000000,0.0000
13009.47,-0.203523,-0.110134,0.006746,0.0000,-0.030902,-0.095106,0.000000,0.0000
13014.98,-0.203523,-0.110134,0.006746,0.0000,-0.030902,-0.095106,0.000000,0.0000
13020.30,-0.202210,-0.109609,0.006679,0.0000,-0.030902,-0.095106,0.000000,0.0000
13025.80,-0.200803,-0.109280,0.006621,0.0000,-0.030902,-0.095106,0.000000,0.0000
13031.13,-0.200803,-0.109280,0.006621,0.0000,-0.030902,-0.095106,0.000000,0.0000
13036.44,-0.199499,-0.108721,0.006591,0.0000,-0.030902,-0.095106,0.000000,0.0000
13041.76,-0.198146,-0.108138,0.006551,0.0000,-0.030902,-0.095106,0.000000,0.0000
13047.13,-0.198146,-0.108138,0.006551,0.0000,-0.030902,-0.095106,0.000000,0.0000
13052.45,-0.196771,-0.107592,0.006415,0.0000,-0.030902,-0.095106,0.000000,0.0000
13057.80,-0.196771,-0.107592,0.006415,0.0000,-0.030902,-0.095106,0.000000,0.0000
13063.12,-0.195430,-0.106951,0.006339,0.0000,-0.030902,-0.095106,0.000000,0.0000
13068.59,-0.194075,-0.106378,0.006346,0.0000,-0.030902,-0.095106,0.000000,0.0000
13073.92,-0.194075,-0.106378,0.006346,0.0000,-0.030902,-0.095106,0.000000,0.0000
13079.24,-0.192726,-0.105720,0.006282,0.0000,-0.030902,-0.095106,0.000000,0.0000
13084.56,-0.191327,-0.105056,0.006205,0.0000,-0.030902,-0.095106,0.000000,0.0000
13089.88,-0.191327,-0.105056,0.006205,0.0000,-0.030902,-0.095106,0.000000,0.0000
13095.21,-0.189906,-0.104368,0.006152,0.0000,-0.030902,-0.095106,0.000000,0.0000
